,ID,formula,smiles,HOMO_LUMO_gap
25305,SEKSEJ,C28 H18 N2 O2,O=C1c2ccccc2N(c2ccccc2)C1=C1N(c2ccccc2)c2ccccc2C1=O,4.356542749999999
25306,SELBES,C14 H11 N3 S2,CSc1ccccc1N=C1N=C([S-])[n+]2ccccc12,3.99272653
25308,SELDUK,C31 H32 B1 N1,Cc1cc(C)c(c(C)c1)[B-]1([N+](=Cc2ccccc12)c1ccccc1)c1c(C)cc(C)cc1C,5.5587417299999995
25309,SELFAS,C35 H34 B1 N1,Cc1cc(C)c(c(C)c1)[B-]1([N+](=Cc2ccccc12)c1cccc2ccccc12)c1c(C)cc(C)cc1C,5.54159857
25310,SELRAD,C30 H32 N2,CCC1=C(CC)C(=NC1=Cc1ccccc1)C1=NC(=Cc2ccccc2)C(=C1CC)CC,4.90866175
25311,SELREH,C25 H22 N2,CC(C)(C1=NC(C=C1)=Cc1ccccc1)C1=NC(C=C1)=Cc1ccccc1,5.56037442
25312,SELRIM,C22 H23 N1 O6,CCN(CC)c1ccc2C=C(C=CC=C3C(=O)OC(C)(C)OC3=O)C(=O)Oc2c1,4.6213095299999996
25313,SELROR,C23 H20 O3,COC(C)C12C3C(C(c4ccccc14)c1ccccc21)C(=O)C=CC3=O,6.1293644800000004
25314,SELRUY,C18 H13 N1 O4,OC(=O)c1cc(NC=C2C(=O)C=Cc3ccccc23)ccc1O,5.2218648000000005
25315,SELVAH,C25 H32 Cl2 N2 O5,CC(=O)c1nncc2c1C(=O)C1=C(OC(C)(C)C(Cl)C1)C2(O)CC1C(C)(O)CCC(Cl)C1(C)C,6.50515371
25316,SELWEM,C42 H27 N3 O6,CCOC(=O)C(C#N)=C1c2ccccc2c2c1c1c3ccccc3C(=C(C#N)C(=O)OCC)c1c1c3ccccc3C(=C(C#N)C(=O)OCC)c21,5.0398206299999995
25317,SELWIS,C30 H27 N1 O2,CCCCCCCCN1C(=O)c2ccc3c4cc5ccccc5cc4c4ccc(C1=O)c2c34,5.0014525700000005
25318,SELWOY,C50 H41 N1 O2,CCCCC(CC)CN1C(=O)c2ccc3c4c(ccc(C1=O)c24)c1c(c2ccccc2)c(c2ccccc2)c(c2ccccc2)c(c2ccccc2)c31,5.317104629999999
25321,SEMJID,C24 H18 N2 O2,CC(C=C1OC(=O)c2ccccc12)=NN=C(c1ccccc1)c1ccccc1,5.807453799999999
25322,SEMKAW,C29 H25 Cl1 O3,COc1ccc(cc1)C(c1ccc(Cl)cc1)=C(c1ccc(OC)cc1)c1ccc(OC)cc1,5.978069179999999
25323,SEMQUW,C18 H20 N4 S1,S=C(NN=C(c1ccccc1)c1ccccn1)N1CCCCC1,5.42295693
25324,SEMRUX,C19 H22 N4 S1,S=C(NN=C(c1ccccc1)c1ccccn1)N1CCCCCC1,5.38350042
25325,SENCOD,C16 H14 N2 O2,O=C1Oc2c3CCCN4CCCc(cc2C=C1C#N)c34,5.46649514
25326,SENDUK,C18 H20,C1CC(CCCC(C1)=C1C=CC=C1)=C1C=CC=C1,5.93670788
25327,SENJAX,C13 H10 F1 N1 O3,Oc1ccc(C=[NH+]c2ccccc2F)c([O-])c1O,5.03465046
25328,SENJAZ,C26 H22 N2 O1 S2,COc1ccc2N=C(Sc2c1)C1=NC(=C(c2ccccc2)c2ccccc2)C(C)(C)S1,5.507312219999999
25329,SENJED,C26 H20 N2 O1 S2,COc1ccc2N=C(Sc2c1)C1=NC(=C2c3ccccc3c3ccccc23)C(C)(C)S1,4.80253735
25330,SENJOM,C18 H16 Br1 N3 O2,CCC(=NNC(=O)c1cc(Br)ccc1O)C1=Cc2ccccc2N1,5.86432559
25331,SENKAZ,C36 H28 Cl1 N3 O1,CCCCC1=NC(=C(N1Cc1ccccc1)c1cc(nc2c3ccccc3C(=O)c12)c1ccc2ccccc2c1)Cl,5.3124787
25332,SENKON,C16 H12 N2 O2,O=C1C=C(Nc2ccccc2)C(=O)N1c1ccccc1,6.12092896
25333,SENLUT,C18 H20 N2 O3,CCCCc1ccc(cc1)N=Nc1cc(OC)c(O)c(C=O)c1,6.07086
25334,SENNIL,C32 H36 N2 O4 S2,CCOC(=O)NC(=S)c1c2ccc3c(C(=S)NC(=O)OCC)c(cc4ccc(cc1C(C)(C)C)c2c34)C(C)(C)C,5.42377327
25335,SENPIM,C31 H31 N3 O8,CC(=O)OC(C(=O)OC1C2OCOC2C(OCc2ccccc2)C(N=[N+]=[N-])C1OCc1ccccc1)c1ccccc1,6.79740399
25336,SENROT,C12 H9 Cl1 N2 O2 S1,CCC1=C2C=C(Cl)C=CN2C(=O)C2=C1SNC2=O,5.536428399999999
25337,SENYAN,C26 H19 N1 O2,CC(C)(C)N1C(=O)c2ccc3c4cccc5cccc(c6ccc(C1=O)c2c36)c45,4.46702097
25338,SENYER,C15 H10 Cl4 O3,COc1ccc(cc1)C1CC2(Cl)C(=C(Cl)C1(Cl)C(=O)C2=O)Cl,6.12718757
25339,SEPCIB,C24 H4 F10 N4,Fc1c(F)c(F)c(c(F)c1F)c1nc2ccc3nc(nc4ccc(n1)c2c34)c1c(F)c(F)c(F)c(F)c1F,5.89126486
25340,SEPCOH,C14 H2 Br2 F6 N4,FC(F)(F)c1nc2cc(Br)c3nc(nc4cc(Br)c(n1)c2c34)C(F)(F)F,5.752758909999999
25341,SEPCUN,C16 H2 Br2 F10 N4,FC(F)(F)C(F)(F)c1nc2cc(Br)c3nc(nc4cc(Br)c(n1)c2c34)C(F)(F)C(F)(F)F,5.726363869999999
25342,SEPFOK,C49 H42 N4 O1,CC(C)C1(OC2=NC1=C(C1=CC=C(N1)C(=C1C=CC(=N1)C(=C1NC(=C2c2ccccc2)C=C1)c1ccccc1)c1ccccc1)c1ccccc1)C(C)C,3.86619359
25343,SEPHIF,C24 H26 N2 O4 S1,CC(C)(NC(=O)c1ccccc1)C(=S)N1CCCC1C(=O)OCC(=O)c1ccccc1,5.77534437
25344,SEPKEG,C28 H23 O1 P1 S3,CC1=CC(=C(C)S1)C1=C(C2=C(C)SC(=C2)C)P(=O)(c2ccccc2)C2=C1Sc1ccccc21,5.52826499
25345,SEPKIK,C26 H21 O1 P1 S4,CC1=CC(=C(C)S1)C1=C(C2=C(C)SC(=C2)C)P(=O)(c2ccccc2)C2=C1SC1=C2SC=C1,5.48908059
25346,SEPPIP,C14 H15 N1 O1,CC1CCC2(N1)C(=O)C=Cc1ccccc21,6.42324744
25347,SEPPOU,C33 H44 O10,COC(=O)C1=C(C2C3CC(OC42OC(=O)C(=C)C4(O)C1C3CCCCCC=CC)C1(CCC=CC)OCCO1)C(=O)OC,7.56830252
25348,SEPROV,C35 H33 N5 O8,Cc1ccc(cc1)C(=O)OCC1OC(C(OC(=O)c2ccc(C)cc2)C1OC(=O)c1ccc(C)cc1)N1C=NC(=C1N)C1=NOC(=N1)C,5.82296429
25349,SEPVAM,C23 H23 N3 O6 S1,CC1(C)OC2OC(C(OCc3ccccc3)C2O1)C1(COC(=S)O1)N1N=C2C=CC=CC2=N1,5.992219099999999
25350,SEPVUG,C14 H13 N3 O2,CN1C(=O)C(=C(N2N=C(C)c3ccccc23)C1=O)C,5.8330325
25351,SEPZEV,C9 H7 N1 O5 S1,OC(=O)C1CSC2=CC(=CC(=O)N12)C(O)=O,6.02568911
25352,SEQBUN,C16 H14 O3,CC1=C(C)C2=C(C(=O)O1)C(CO2)=Cc1ccccc1,5.22023211
25353,SEQCOH,C22 H20 N2 S2,CSc1ccccc1N=Cc1cccc(C=Nc2ccccc2SC)c1,5.7739838
25354,SEQCUN,C22 H20 N2 S2,CSc1ccccc1N=Cc1ccc(cc1)C=Nc1ccccc1SC,5.35166309
25355,SEQDAU,C24 H24 N2 S2,CSc1ccccc1N=C(C)c1ccc(cc1)C(C)=Nc1ccccc1SC,5.94323861
25356,SEQDAV,C31 H20 Cl2 N2 O2 S1,NC1=C(C(c2ccc(Cl)cc2)C2=C(Sc3cc(Cl)ccc3C2=O)N1c1ccccc1)C(=O)c1ccccc1,5.968000969999999
25357,SEQDEZ,C32 H26 N2 O2 S1,Cc1ccc(cc1)C1C(C(=O)c2ccccc2)C(=S)N(C(=C1C(=O)c1ccccc1)N)c1ccccc1,6.17916132
25358,SEQDUN,C27 H20,CC1(C)c2ccccc2C(c2ccccc12)=C1c2cc3ccccc3cc12,4.877912879999999
25359,SEQFAV,C24 H14 S1,S1c2ccccc2C(c2ccccc12)=C1c2cc3ccccc3cc12,4.41640779
25360,SEQFEZ,C25 H17 N1,CN1c2ccccc2C(c2ccccc12)=C1c2cc3ccccc3cc12,4.23681265
25361,SEQGEA,C44 H28 O4,O=C1C2=Cc3ccccc3C31Cc1cc4ccccc4c(CC4=Cc5ccccc5C5(Cc6cc7ccccc7c(C2)c6O5)C4=O)c1O3,5.20417739
25362,SEQHUS,C19 H16 N2 O1,Cc1ccc(cc1)C(C=O)=CNc1cccc2cccnc12,5.57860605
25363,SEQPUZ,C26 H26 O12,COc1cc(O)c2C(=O)C3=C(O)C4(O)C(=O)C(=C(C)O)C(=O)CC4(O)C4OC(CC34C(=O)c2c1)C(C)(C)O,6.49780664
25364,SEQTOA,C42 H36 N2 O2 S1,CC1(C)c2ccccc2N(c2ccccc12)c1ccccc1S(=O)(=O)c1ccccc1N1c2ccccc2C(C)(C)c2ccccc12,5.652076790000001
25365,SEQWIX,C19 H21 O3 P1,CCOP(=O)(Cc1c2ccccc2cc2ccccc12)OCC,5.41452139
25366,SEQZAQ,C33 H27 N1 O2,CC(C)(C)c1cccc2C3c4ccccc4C(CN4C(=O)c5ccccc5C4=O)(c4ccccc34)c12,5.89344177
25367,SERDAW,C42 H24 N2,c1cc2ccc3ccc(c4ccc(nc4)c4ccc(cn4)c4ccc5ccc6cccc7ccc4c5c67)c4ccc(c1)c2c34,5.14676136
25368,SERLEJ,C11 H7 N7,c1cc(nc(c1)c1nccnn1)c1nccnn1,6.93509359
25369,SERMOU01,C11 H9 N3,c1ccc(cc1)N=Nc1cccnc1,6.605563720000001
25370,SERPAI,C15 H14 N4 S1,NC(=S)N1N=C(CC1c1ccccc1)c1ccccn1,5.79629713
25371,SERPOP01,C3 H8 N1 O6 P1,[NH3+]C(COP(O)(=O)[O-])C(O)=O,5.60527321
25372,SERQOV,C22 H14 F4,Fc1c(F)c(C=Cc2ccccc2)c(F)c(F)c1C=Cc1ccccc1,5.631668250000001
25373,SERQUB01,C22 H8 F10,Fc1c(F)c(F)c(C=Cc2ccc(cc2)C=Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,5.39628977
25374,SERQUD,C44 H36 N2 O4,COc1ccc(cc1)N(c1ccc(OC)cc1)c1ccc(cc1)C#CC#Cc1ccc(cc1)N(c1ccc(OC)cc1)c1ccc(OC)cc1,5.43465782
25375,SERSOZ01,C23 H8 F20,FC(F)(F)c1c2ccccc2c(c2ccccc12)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.20798699
25376,SERSUF,C21 H8 F16,FC(F)(F)c1c2ccccc2c(c2ccccc12)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.2605049600000005
25377,SERTAM,C34 H20 F6 O2,COc1ccc(cc1)C#Cc1ccc2c(c1)c(c1ccc(cc1c2C(F)(F)F)C#Cc1ccc(OC)cc1)C(F)(F)F,4.727433920000001
25378,SERTEQ,C24 H12 F6 S2,FC(F)(F)c1c2ccc(cc2c(c2ccc(cc12)C1=CC=CS1)C(F)(F)F)C1=CC=CS1,4.75736645
25379,SERTIU,C28 H16 F6,FC(F)(F)c1c2ccc(cc2c(c2ccc(cc12)c1ccccc1)C(F)(F)F)c1ccccc1,5.02376591
25380,SERTOA,C24 H12 F6,FC(F)(F)c1c2ccccc2c(c2cc(ccc12)C#Cc1ccccc1)C(F)(F)F,5.1097538799999995
25381,SERVIV,C52 H38 S2,Cc1ccc(cc1)C1(c2ccc(C)cc2)c2cc3C4=C(c5ccccc5S4)C(c4ccc(C)cc4)(c4ccc(C)cc4)c3cc2C2=C1c1ccccc1S2,5.51139393
25382,SESFON,C18 H13 N1 O1,C=CCN1c2ccccc2C2=C1c1ccccc1C2=O,5.573708
25383,SESHEE,C26 H27 N1 O3,CN1CC(c2ccccc2)C2(CCCCCCC2=O)C21C(=O)c1ccccc1C2=O,5.84310071
25384,SESHON,C17 H18 N4 O2,OCCN(CCO)c1ccc(cc1)N=Nc1ccccc1C#N,5.3851331
25385,SESHUV,C9 H11 N1 O1 S4,CSC(SC)=C1SC(=S)N(C2CC2)C1=O,5.3288055299999995
25386,SESJEG,C31 H25 Br2 N1 O3,CN1CC(c2ccc(Br)cc2)C2(CCCC(=Cc3ccc(Br)cc3)C2=O)C21C(=O)c1ccccc1C2=O,5.72772444
25387,SESKAD,C35 H34 N2 O2,CN1CC(=Cc2ccc(C)cc2)C(=O)C2(C1)C(ON(C2c1ccccc1)c1ccccc1)c1ccc(C)cc1,5.85398527
25388,SESKIL,C13 H10 O6,CC(=O)C=C(O)C1=CC2=C(OC1=O)C=C(C)OC2=O,5.336968949999999
25389,SESKOR,C22 H20 N4 O2 S1,CCOC(=O)CC1=CSC(=N1)N=NC1=C(N(C)c2ccccc12)c1ccccc1,5.323363260000002
25390,SESNOT,C28 H20 N4 O2,COc1ccc(CC2=CC(C(=CC2=C(C#N)C#N)Cc2ccc(OC)cc2)=C(C#N)C#N)cc1,4.03000612
25391,SESNUZ,C34 H20 N4,N#CC(C#N)=C1C=C(Cc2ccc3ccccc3c2)C(C=C1Cc1ccc2ccccc2c1)=C(C#N)C#N,3.57720868
25392,SESPEL01,C30 H16,c1cc2ccc3cccc4c3c2c(c1)C4=C1c2cccc3ccc4cccc1c4c23,4.69450815
25393,SESQOX,C21 H16 Cl1 F3 N4 O2 S1,Cc1cc(C)nc(NC(=S)NC(=O)c2cccc(Oc3ccc(cc3Cl)C(F)(F)F)c2)n1,5.845277619999999
25394,SESQUF,C16 H13 N3 O1,CC1=NC(=Cc2ccncc2)C(=O)N1c1ccccc1,5.994396009999999
25395,SESREQ,C17 H15 N3 O1,CC1=NC(=Cc2ccncc2)C(=O)N1Cc1ccccc1,5.98623259
25396,SESSOA,C20 H8 N2 S4,S1C=Cc2c1c1nc3c4SC=Cc4c4C=CSc4c3nc1c1SC=Cc21,5.28390675
25397,SESSUG,C20 H8 N2 S4,S1C=Cc2c1c1SC=Cc1c1nc3c4SC=Cc4c4C=CSc4c3nc21,5.39574554
25398,SESTAN,C20 H8 N2 S4,S1C=Cc2c1c1SC=Cc1c1nc3c4C=CSc4c4SC=Cc4c3nc21,5.4090791199999995
25399,SESTIU,C20 H14 S1,S1C=CC(=C1)C=Cc1c2ccccc2cc2ccccc12,5.35656115
25400,SESTOA,C27 H24 N2 O2,CCOC(=O)C(=CNc1cccc2ccccc12)C(C)=Nc1cccc2ccccc12,5.97725284
25402,SESTUI,C29 H24 Br1 N1 O2,Brc1ccc(cc1)C(=O)c1ccc(OCCCCN2c3ccccc3c3ccccc23)cc1,5.87575437
25403,SESVAO,C26 H47 N5,CC(C)(C)NC1=C2N(C(C=C2N(C1=NC(C)(C)C)C(C)(C)C)=NC(C)(C)C)C(C)(C)C,5.77099054
25404,SESVER,C39 H36 N2 P2,Cc1ccc(cc1)N=P(CP(=Nc1ccc(C)cc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,5.86214869
25405,SESVES,C18 H10 N2 S3,N#CC(=CC1=CC=C(S1)C=C(C#N)C1=CC=CS1)C1=CC=CS1,4.66267083
25406,SESXUK,C12 H13 Cl1 N4 O1 S1,OCCCC1=NNC(=S)N1N=Cc1ccc(Cl)cc1,6.0118113
25407,SESYAR,C16 H13 N1 O3,COc1ccc(CN2C(=O)c3ccccc3C2=O)cc1,5.9843278
25408,SESZAT,C38 H34 N6,CC1(C)c2ccccc2N=C1C1=CNc2ccccc2N=CC(=CNc2ccccc2N=C1)C1=Nc2ccccc2C1(C)C,4.8196805199999995
25409,SESZIA,C20 H18 O5,COc1ccc(O)c2C(=O)c3c(ccc4CC(C)CC(O)c34)C(=O)c12,5.78296355
25410,SESZOI,C26 H22 N2 O4,COc1ccc2c(CCc3c4C(=O)N(N)C(=O)c4c4CCc5cc(OC)ccc5c4c23)c1,5.316288289999999
25411,SETBUR,C30 H20,c1ccc(cc1)C(=C=C=C1c2ccccc2C=Cc2ccccc12)c1ccccc1,4.703760020000001
25412,SETCOK,C7 H17 N1 O3 S1,CC[N+](C)(C)CCCS(=O)(=O)[O-],6.04364862
25413,SETDIF,C21 H16 N2 S9,S=C1SC(=C(SCCSC2=Nc3ccccc3S2)S1)SCCSC1=Nc2ccccc2S1,5.98568837
25414,SETFAA,C10 H11 Cl2 N3 S1,CCNC(=S)NN=Cc1ccc(Cl)c(Cl)c1,5.7111255
25415,SETKAE,C17 H12 O2,O=C1Oc2cc(C=Cc3ccccc3)ccc2C=C1,5.6937102
25416,SETLEL,C14 H15 N5 S1,CCNC(=S)NN=C(c1ccccn1)c1ccccn1,5.641464350000001
25417,SETLUY,C4 H3 F6 N3 S1,NC(=S)NN=C(C(F)(F)F)C(F)(F)F,5.93180982
25418,SETPUD,C19 H15 N3,CN1c2ccccc2c2cc(ccc12)N=Nc1ccccc1,5.5799666100000005
25419,SETQIS,C21 H21 N1 O2,CC(C)(C)c1ccc(O)c(NC=C2C(=O)C=Cc3ccccc23)c1,5.277648129999999
25420,SETROZ,C15 H12 N2 O3,Nc1cc2OCOc2cc1C(=O)C=Cc1ccncc1,5.42649441
25421,SETSUG,C17 H15 Br1 N2 O2,Cc1cc(cc(C)c1OC(=O)C=C)N=Nc1ccc(Br)cc1,6.14732399
25422,SETTES,C40 H20,c1ccc2c(c1)c1ccc3c4ccccc4c4c5ccccc5c5ccc6c7ccccc7c2c2c1c3c4c5c62,5.01886786
25423,SETTIW,C40 H16 Cl4,Clc1ccc2c(c1)c1ccc3c4cc(Cl)ccc4c4c5ccc(Cl)cc5c5ccc6c7cc(Cl)ccc7c2c2c1c3c4c5c62,4.94485289
25424,SETTOC,C40 H16 F4,Fc1ccc2c(c1)c1ccc3c4cc(F)ccc4c4c5ccc(F)cc5c5ccc6c7cc(F)ccc7c2c2c1c3c4c5c62,4.96308452
25425,SETTUI,C44 H28,Cc1ccc2c(c1)c1ccc3c4cc(C)ccc4c4c5ccc(C)cc5c5ccc6c7cc(C)ccc7c2c2c1c3c4c5c62,4.86376297
25426,SETWUK,C27 H21 F2 N1 O3 S1,CCOC(=O)c1c(O)c(Sc2ccc(C)cc2)c(nc1c1ccc(F)cc1)c1ccc(F)cc1,6.02813813
25427,SETYOG,C31 H33 N7 O6,CC(C)C(=O)NC1=NC2=C(N=CN2C2C[NH+](CC(=O)[O-])C(CNC(=O)OCC3c4ccccc4c4ccccc34)C2)C(=O)N1,5.6885400399999995
25428,SEVFIL,C24 H22 N4 O2 S1,CC(=O)C1=C(Nc2ccccc2)SC(=C1C)C(=O)C1=C(C)N(N=N1)c1ccc(C)cc1,5.85044778
25429,SEVFUX,C14 H7 Br2 N1 O2,Brc1ccc(cc1)N1C(=O)C(=O)c2cc(Br)ccc12,5.943510720000001
25430,SEVGUY,C28 H17 Cl1 N2 O6 S1,CCOC(=O)C=C1SC(=NC(=O)c2ccc(Cl)cc2)N(C1=O)c1cccc2C(=O)c3ccccc3C(=O)c12,5.856706399999999
25431,SEVJIN,C34 H35 N1 O6 S1,CC1(C)C2CCC31CS(=O)(=O)N(C3C2)C(=O)C1CC2C3C(CC(=C2C1O)c1ccccc1)C(=O)c1ccccc1C3=O,6.231951400000002
25432,SEVQAM,C16 H14 Br1 N3 O1 S1,CN1N(C(=O)C(=C1C)N=CC1=CC=C(Br)S1)c1ccccc1,5.962014470000001
25433,SEVRER,C16 H12 Cl2 O3,COc1cccc(C=CC(=O)c2ccc(Cl)cc2Cl)c1O,6.00963438
25434,SEVRET,C27 H18 N2 O3 S1,O=C1NC(=CS(=O)(=O)c2ccccc2)c2cc(ccc12)N1c2ccccc2c2ccccc12,5.5296255500000004
25435,SEVRIV,C20 H14 Cl2 O2,COc1ccc2cc(C=CC(=O)c3ccc(Cl)cc3Cl)ccc2c1,5.6496277599999996
25436,SEVRIX,C17 H16 N2 O3 S1,CN(C)c1ccc2C(=O)NC(=CS(=O)(=O)c3ccccc3)c2c1,5.887999499999999
25437,SEVSIY,C20 H16 O1,COc1ccc2cc3cc4cc(C)ccc4cc3cc2c1,4.5709684600000005
25439,SEVYEA,C19 H11 N1,c1ccc2c(c1)cc1ncc3cccc4ccc2c1c34,5.22485805
25440,SEVYIB,C23 H15 N1 O1,O=C(C#CC#CN(c1ccccc1)c1ccccc1)c1ccccc1,5.84827087
25441,SEVYIE,C20 H13 N1,Cc1nc2cccc3ccc4c5ccccc5cc1c4c23,5.27438277
25442,SEVYOK,C21 H14,Cc1cc2cc3ccccc3c3ccc4cccc1c4c23,5.17696601
25443,SEVYUN,C20 H32 S3,CC(C)(C)SC1=C2CCC=C2C(=C1SC(C)(C)C)SC(C)(C)C,4.20334265
25444,SEVYUQ,C22 H16,Cc1ccc2cc(C)c3c4ccccc4cc4ccc1c2c34,5.08281461
25445,SEWCII,C27 H16 N2 O2 S1,Cc1ccc(Sc2nc(C(=O)c3ccccc3)c3C(=O)c4ccccc4c3c2C#N)cc1,5.48118929
25446,SEWDOQ,C15 H13 Cl1 N2 O2 S1,COc1ccccc1NC(=S)NC(=O)c1ccccc1Cl,6.09453391
25447,SEWFOQ,C18 H14 N2 O2 S2,COc1ccc(cc1)C1=NC2=C(S1)N=C(S2)c1ccc(OC)cc1,5.5992866999999995
25448,SEWFUV,C20 H17 Cl1 N4 O2,CN(C)C=C(C=O)C1=NN=CN1c1ccc(Cl)cc1C(=O)c1ccccc1,5.6934381
25449,SEWFUW,C16 H4 F6 N2 S2,Fc1cc(F)c(cc1F)C1=NC2=C(S1)N=C(S2)c1cc(F)c(F)cc1F,5.74541184
25450,SEWGAD,C24 H14 N2 S2,S1C(=NC2=C1N=C(S2)c1ccc2ccccc2c1)c1ccc2ccccc2c1,4.56988001
25451,SEWKAI,C24 H24 O2 S6,CCCCSC1=CC=C(S1)C1=CC(C(=O)S1)=C1C=C(SC1=O)C1=CC=C(SCCCC)S1,3.4729890699999997
25452,SEWKEM,C26 H28 O2 S4,CCCCCC1=CC=C(S1)C1=CC(C(=O)S1)=C1C=C(SC1=O)C1=CC=C(CCCCC)S1,3.57285485
25453,SEWKUD,C17 H13 F3 N2 O2,Cc1ccc(NN=C2C(=O)c3ccccc3C2(O)C(F)(F)F)cc1,5.45316156
25454,SEWMUF,C17 H11 F3 N2 O1,Cc1ccc2nnc(C(=O)c3ccccc3)c(c2c1)C(F)(F)F,6.67876234
25455,SEWNEP,C19 H15 Cl1 N2 S1,Clc1ccc(cc1)C1=CC(=S)N2CCC3C2N1c1ccccc31,5.608266459999999
25456,SEWNIT,C19 H16 N2 S1,S=C1C=C(N2C3C(CCN13)c1ccccc21)c1ccccc1,5.673301670000001
25457,SEWSOE,C42 H34 N4 O4 S2,CC(C)Oc1ccc(c(O)c1)c1nc(SSc2nc(c3ccc(OC(C)C)cc3O)c(cc2C#N)c2ccccc2)c(cc1c1ccccc1)C#N,5.87738706
25458,SEWTEV,C40 H28 N2,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C#CC#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,5.36254765
25459,SEWYUP,C44 H28 O1,O1C(=C2C(=C3c4ccccc4c4ccccc4C3=C(c3ccccc3)C2=C1c1ccccc1)c1ccccc1)c1ccccc1,4.68824953
25460,SEWZAY,C11 H13 N3 O1 S1,COc1ccc(cc1)N1C(=S)N=NC1(C)C,6.00500845
25461,SEWZIG,C12 H15 N3 O2 S1,COc1ccc(N2C(=S)N=NC2(C)C)c(OC)c1,6.029226589999999
25462,SEYCOP,C18 H13 N1,Cc1c2ccccc2nc2c3ccccc3ccc12,5.81507298
25463,SEYDAE,C37 H26 N1 O1 P1 S1,O=C(c1ccc(cc1)N1c2ccccc2Sc2ccccc12)c1ccc(cc1)P(c1ccccc1)c1ccccc1,5.3206421200000005
25464,SEYKUE,C28 H16 Cl2,Clc1ccc(cc1)C1=C2C=CC(=CC=C2c2c3ccccc3c3ccccc3c12)Cl,4.7015831100000005
25465,SEYNAL,C28 H44 O7,CC=C(C)C(=O)OC1C(O)C(C)OC(OC2C=C(C)CCC=C(C)CCC2C(C)C)C1OC(C)=O,6.13453465
25466,SEYNUG,C22 H25 N5 O1 S1,CCCCNC(=S)NN=C(c1ccccc1)C1=C(C)NN(C1=O)c1ccccc1,5.73833688
25467,SEYSAT,C30 H20 O3 S3,CCOC(=O)C1=C(c2ccccc2)c2ccc(cc2C1=O)C1=CC=C(S1)C1=CC=C(S1)C1=CC=CS1,4.43137406
25468,SEYSEV,C16 H17 N3 O1,COCC1CCCN1c1ccc(cc1)C=C(C#N)C#N,5.447991399999999
25469,SEYSIY,C12 H10 Cl1 N1 O2,Cc1cccc(C)c1N1C(=O)C=C(Cl)C1=O,6.09398968
25470,SEYSIZ,C17 H19 N5 O1,COCC1CCCN1c1ccc(cc1)C=NC(C#N)=C(N)C#N,5.26812415
25471,SEYSOF,C16 H19 N3 O1 S1,COCC1CCCN1c1ccc(cc1)C=C(C#N)C(N)=S,5.2610491800000005
25472,SEYSOH,C31 H35 Br1 N3 O3 P1,CC(C)C1CCC(C)CC1OP(=O)(NN=C1C(=O)N(Cc2ccccc2)c2cc(Br)ccc12)c1ccccc1,5.93289828
25473,SEYTEX,C35 H12 Br2 F8 N2,Fc1nc(F)c(F)c(c1F)c1ccc2c3ccc(cc3C3(c4cc(Br)ccc4c4ccc(Br)cc34)c2c1)c1c(F)c(F)nc(F)c1F,5.57506857
25474,SEYTOH,C35 H14 F8 N2,Fc1nc(F)c(F)c(c2ccc3c4ccc(cc4C4(c5ccccc5c5ccccc45)c3c2)c2c(F)c(F)nc(F)c2F)c1F,5.757112729999999
25475,SEYWUO,C9 H16 N4 O2 S1,COC(=S)[N-][N+]1=C(N(C)C)C(C)(C)NC1=O,5.35411212
25476,SEYXAV,C9 H13 F3 N4 O1 S1,CN(C)C1=[N+]([N-]C(=S)C(F)(F)F)C(=O)NC1(C)C,6.08174456
25477,SEYXOJ,C38 H38 N2 O8 S1,COc1ccc(cc1OC)C1=Nc2ccccc2C21CCN(C2C(=O)OC(C(=O)OC(C)C)c1ccccc1)S(=O)(=O)c1ccc(C)cc1,6.040655360000001
25478,SEYZOM,C24 H21 N3 O3 S1,COc1ccc(cc1)c1c(C#N)c(N)c(C#N)c(SC)c1c1ccc(OC)c(OC)c1,5.8311277100000005
25479,SEZCIJ,C28 H16 O8,O=C1C=C2CC3=CC(=O)C=C(CC4=CC(=O)C=C(CC5=CC(=O)C=C(CC(=C1)C2=O)C5=O)C4=O)C3=O,6.092901230000001
25480,SEZCIL,C4 H4 N2 S1,S=C1NC=CC=N1,5.85398527
25481,SEZDEH,C25 H24 N2 O3 S3,CCOC(=O)C1=C(C)N=C2SC(=Cc3ccc(SC)cc3)C(=O)N2C1c1ccc(SC)cc1,5.37669758
25482,SEZGEJ,C21 H20 B1 N1 O3,CO[N+](C)=C1O[B-](Oc2ccccc12)(c1ccccc1)c1ccccc1,5.9603817800000005
25483,SEZGIN,C23 H24 B1 N1 O2,CC[N+](CC)=C1O[B-](Oc2ccccc12)(c1ccccc1)c1ccccc1,6.072492690000001
25484,SEZHAG,C30 H30 B2 N2 O4,CC[N+]1=C2O[B-](O[N+](=C2O[B-](O1)(c1ccccc1)c1ccccc1)CC)(c1ccccc1)c1ccccc1,5.75901753
